Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit
173583679;2023.09.14 21:36:01;sell;0.50;eurcad#;143.766;143.743;143.589;2023.09.14 21:44:06;143.744;0.00;0.00;0.00;7.65
173583675;2023.09.14 21:35:28;sell;0.10;usdcad#;135.148;135.119;135.023;2023.09.14 21:47:59;135.119;0.00;0.00;0.00;2.02
173581852;2023.09.14 19:48:57;sell;0.50;nzdjpy#;87.132;0.000;87.097;2023.09.14 22:29:23;87.132;0.00;0.00;0.00;0.00
173592557;2023.09.15 09:43:24;sell;0.50;nzdjpy#;87.564;87.613;87.446;2023.09.15 09:48:03;87.615;0.00;0.00;0.00;-16.20
173592520;2023.09.15 09:42:20;sell;0.50;usdjpy#;147.569;147.692;147.448;2023.09.15 10:02:15;147.694;0.00;0.00;0.00;-39.70
173593108;2023.09.15 10:10:45;sell;0.50;usdchf#;0.89536;0.89518;0.89334;2023.09.15 10:14:36;0.89520;0.00;0.00;0.00;8.39
173594449;2023.09.15 11:03:23;buy;0.01;usdchf#;0.89490;0.89503;0.89635;2023.09.15 11:08:25;0.89502;0.00;0.00;0.00;0.12
173593692;2023.09.15 10:33:08;sell;0.50;audjpy#;95.388;95.355;0.000;2023.09.15 11:30:36;95.356;0.00;0.00;0.00;10.15
173593697;2023.09.15 10:33:41;sell;0.50;audusd#;0.64547;0.64528;0.00000;2023.09.15 11:38:32;0.64530;0.00;0.00;0.00;7.97
173595026;2023.09.15 11:43:58;buy;0.50;audusd#;0.64528;0.64536;0.64605;2023.09.15 11:53:40;0.64534;0.00;0.00;0.00;2.81
173595226;2023.09.15 11:54:08;buy;0.10;usdcad#;135.072;135.074;135.110;2023.09.15 12:02:41;135.071;0.00;0.00;0.00;-0.07
173595634;2023.09.15 12:09:32;buy;0.50;nzdcad#;0.79894;0.79915;0.79991;2023.09.15 12:36:23;0.79914;0.00;0.00;0.00;6.94
173595991;2023.09.15 12:37:39;sell;0.50;nzdcad#;0.79909;0.79937;0.79854;2023.09.15 12:40:17;0.79938;0.00;0.00;0.00;-10.07
173596095;2023.09.15 12:48:19;buy;0.10;usdcad#;135.056;135.061;135.140;2023.09.15 12:57:33;135.060;0.00;0.00;0.00;0.28
173581404;2023.09.14 19:28:01;buy;0.50;eurgbp#;0.85840;0.00000;0.85847;2023.09.15 13:43:56;0.85847;0.00;0.00;0.00;4.08
173592592;2023.09.15 09:44:36;sell;0.50;gbpjpy#;183.420;183.390;183.190;2023.09.15 14:37:13;183.392;0.00;0.00;0.00;8.88
173596015;2023.09.15 12:42:22;buy;0.50;audchf#;0.57831;0.57882;0.57919;2023.09.15 14:52:28;0.57882;0.00;0.00;0.00;26.70
173598041;2023.09.15 14:55:04;sell;0.50;audchf#;0.57878;0.57875;0.57818;2023.09.15 15:26:33;0.57876;0.00;0.00;0.00;1.05
173597473;2023.09.15 14:28:43;sell;0.50;audcad#;0.87230;0.87230;0.87185;2023.09.15 15:42:03;0.87233;0.00;0.00;0.00;-1.04
173599542;2023.09.15 15:42:35;sell;0.01;usdchf#;0.89693;0.89681;0.89631;2023.09.15 15:46:51;0.89681;0.00;0.00;0.00;0.13
173601049;2023.09.15 16:19:51;sell;0.50;eurcad#;144.378;144.368;144.185;2023.09.15 16:35:32;144.373;0.00;0.00;0.00;1.73
173599858;2023.09.15 15:57:01;sell;0.10;usdcad#;135.378;135.366;135.225;2023.09.15 16:35:34;135.367;0.00;0.00;0.00;0.77
173601008;2023.09.15 16:17:42;sell;0.50;eurusd#;106.606;106.601;106.560;2023.09.15 16:47:47;106.601;0.00;0.00;0.00;2.35
173581836;2023.09.14 19:47:55;sell;0.50;gbpjpy#;182.741;0.000;182.700;2023.09.18 09:40:06;182.972;0.00;0.00;0.00;-73.37
173617823;2023.09.18 10:02:55;sell;0.50;audchf#;0.57796;0.57792;0.57733;2023.09.18 10:07:26;0.57793;0.00;0.00;0.00;1.57
173618066;2023.09.18 10:17:57;sell;0.50;gbpjpy#;182.784;182.823;0.000;2023.09.18 10:18:01;182.823;0.00;0.00;0.00;-12.39
173618138;2023.09.18 10:21:14;buy;0.50;nzdjpy#;87.251;87.257;87.382;2023.09.18 10:35:13;87.257;0.00;0.00;0.00;1.91
173618358;2023.09.18 10:35:34;buy;0.50;nzdjpy#;87.276;87.179;0.000;2023.09.18 11:03:44;87.178;0.00;0.00;0.00;-31.12
173620087;2023.09.18 12:00:21;sell;0.50;audusd#;0.64368;0.64407;0.64296;2023.09.18 12:07:27;0.64409;0.00;0.00;0.00;-19.23
173618591;2023.09.18 10:47:51;sell;0.50;usdcad#;135.058;135.053;134.956;2023.09.18 12:18:53;135.053;0.00;0.00;0.00;1.74
173620565;2023.09.18 12:38:55;buy;0.50;eurgbp#;0.86100;0.86048;0.86178;2023.09.18 12:44:33;0.86048;0.00;0.00;0.00;-30.22
173621221;2023.09.18 13:22:50;buy;0.50;eurgbp#;0.86057;0.86012;0.86175;2023.09.18 13:31:49;0.86012;0.00;0.00;0.00;-26.16
173620794;2023.09.18 12:53:08;buy;0.50;usdchf#;0.89567;0.89569;0.89700;2023.09.18 13:41:44;0.89561;0.00;0.00;0.00;-3.14
173619949;2023.09.18 11:59:49;sell;0.50;nzdjpy#;87.214;87.211;87.141;2023.09.18 14:31:09;87.213;0.00;0.00;0.00;0.32
173623033;2023.09.18 15:03:30;buy;0.50;gbpjpy#;182.859;182.885;183.102;2023.09.18 15:33:07;182.885;0.00;0.00;0.00;8.26
173623507;2023.09.18 15:26:16;sell;0.50;audchf#;0.57729;0.57753;0.57642;2023.09.18 15:46:43;0.57753;0.00;0.00;0.00;-12.54
173623223;2023.09.18 15:10:20;sell;0.50;eurgbp#;0.86127;0.86093;0.85982;2023.09.18 15:54:52;0.86093;0.00;0.00;0.00;19.75
173596830;2023.09.15 13:51:33;buy;0.50;gbpjpy#;183.710;0.000;183.791;2023.09.18 15:56:04;182.922;0.00;0.00;0.00;-250.19
173599849;2023.09.15 15:56:15;buy;0.50;audjpy#;95.315;0.000;95.368;2023.09.18 15:56:16;94.982;0.00;0.00;0.00;-105.73
173624254;2023.09.18 15:55:07;sell;0.50;usdchf#;0.89766;0.89794;0.89616;2023.09.18 16:00:26;0.89795;0.00;0.00;0.00;-15.15
173629871;2023.09.18 18:42:44;sell;0.50;audcad#;0.86817;0.86815;0.86655;2023.09.18 19:44:50;0.86815;0.00;0.00;0.00;0.70
173631864;2023.09.18 20:11:36;sell;0.50;eurgbp#;0.86264;0.00000;0.86146;2023.09.19 10:04:15;0.86259;0.00;0.00;0.00;2.90
173639824;2023.09.19 10:01:18;buy;0.50;gbpusd#;123.856;123.860;123.903;2023.09.19 10:48:06;123.858;0.00;0.00;0.00;0.93
173640953;2023.09.19 10:49:38;sell;0.50;audchf#;0.57812;0.57763;0.57721;2023.09.19 11:00:12;0.57765;0.00;0.00;0.00;24.55
173641556;2023.09.19 11:01:15;buy;0.50;usdchf#;0.89552;0.89576;0.89730;2023.09.19 11:07:51;0.89574;0.00;0.00;0.00;11.49
173642178;2023.09.19 11:32:17;sell;0.50;nzdusd#;0.59343;0.59326;0.59199;2023.09.19 12:15:08;0.59326;0.00;0.00;0.00;7.95
173643144;2023.09.19 12:57:26;buy;0.50;eurcad#;143.733;143.736;143.899;2023.09.19 13:23:05;143.731;0.00;0.00;0.00;-0.70
173643705;2023.09.19 13:28:36;sell;0.50;audjpy#;95.353;95.421;95.247;2023.09.19 14:08:58;95.421;0.00;0.00;0.00;-21.50
173643657;2023.09.19 13:26:01;sell;0.50;audchf#;0.57888;0.57920;0.57825;2023.09.19 14:10:11;0.57921;0.00;0.00;0.00;-17.20
173645099;2023.09.19 14:38:17;sell;0.02;nzdusd#;0.59407;0.59407;0.59343;2023.09.19 15:52:49;0.59409;0.00;0.00;0.00;-0.04
173645086;2023.09.19 14:36:01;sell;0.50;gbpusd#;124.025;123.943;123.713;2023.09.19 16:09:02;123.945;0.00;0.00;0.00;37.41
173645091;2023.09.19 14:36:27;sell;0.50;nzdjpy#;87.731;87.680;0.000;2023.09.19 16:22:27;87.681;0.00;0.00;0.00;15.82
173648673;2023.09.19 16:16:39;sell;0.50;audchf#;0.57960;0.57959;0.57909;2023.09.19 16:24:42;0.57959;0.00;0.00;0.00;0.53
173648893;2023.09.19 16:27:20;buy;0.50;eurusd#;106.898;106.944;107.089;2023.09.19 16:33:39;106.943;0.00;0.00;0.00;21.04
173648899;2023.09.19 16:27:56;buy;0.50;gbpusd#;123.972;124.021;124.044;2023.09.19 16:33:39;124.018;0.00;0.00;0.00;21.50
173648867;2023.09.19 16:25:50;buy;0.02;audcad#;0.86582;0.86584;0.86666;2023.09.19 16:33:42;0.86583;0.00;0.00;0.00;0.01
173648918;2023.09.19 16:29:29;buy;0.01;nzdcad#;0.79500;0.79518;0.79599;2023.09.19 16:33:49;0.79517;0.00;0.00;0.00;0.12
173647666;2023.09.19 15:53:19;buy;0.02;audcad#;0.86718;0.86720;0.00000;2023.09.19 18:02:45;0.86720;0.00;0.00;0.00;0.03
173644348;2023.09.19 13:45:09;buy;0.50;usdcad#;134.413;0.00000;134.500;2023.09.19 19:10:00;134.419;0.00;0.00;0.00;2.09
173654097;2023.09.19 20:06:21;sell;0.50;usdcad#;134.433;134.397;134.227;2023.09.19 20:34:58;134.401;0.00;0.00;0.00;11.13
173655277;2023.09.19 21:58:24;sell;0.50;audjpy#;95.455;0.000;95.428;2023.09.19 23:00:14;95.447;0.00;0.00;0.00;2.53
173641220;2023.09.19 10:59:03;buy;0.50;usdcad#;134.591;0.00000;134.723;2023.09.20 08:02:33;134.591;0.00;0.00;0.00;0.00
173660514;2023.09.20 08:39:20;sell;0.50;eurusd#;106.821;106.820;106.778;2023.09.20 09:00:01;106.772;0.00;0.00;0.00;22.95
173663121;2023.09.20 10:10:37;buy;0.50;nzdcad#;0.79882;0.79886;0.79922;2023.09.20 10:29:26;0.79886;0.00;0.00;0.00;1.39
173664522;2023.09.20 11:04:27;sell;0.50;usdjpy#;148.077;148.064;147.900;2023.09.20 11:44:41;148.067;0.00;0.00;0.00;3.16
173666852;2023.09.20 13:18:23;sell;0.50;gbpusd#;123.730;123.658;123.343;2023.09.20 13:27:12;123.646;0.00;0.00;0.00;39.24
173667415;2023.09.20 13:41:27;buy;0.02;gbpjpy#;182.792;182.793;183.130;2023.09.20 13:42:33;182.794;0.00;0.00;0.00;0.02
173667425;2023.09.20 13:42:21;buy;0.02;usdchf#;0.89634;0.89651;0.89714;2023.09.20 14:09:06;0.89715;0.00;0.00;0.00;1.69
173667436;2023.09.20 13:43:04;buy;0.02;usdjpy#;147.851;147.879;148.028;2023.09.20 15:12:02;147.878;0.00;0.00;0.00;0.35
173667021;2023.09.20 13:26:09;sell;0.50;eurusd#;106.994;106.990;106.901;2023.09.20 15:18:18;106.992;0.00;0.00;0.00;0.93
173668862;2023.09.20 15:09:17;sell;0.02;audcad#;0.87069;0.87114;0.86882;2023.09.20 15:24:22;0.87115;0.00;0.00;0.00;-0.64
173669235;2023.09.20 15:29:50;buy;0.02;usdchf#;0.89658;0.89684;0.89738;2023.09.20 15:37:04;0.89682;0.00;0.00;0.00;0.50
173670188;2023.09.20 16:08:09;sell;0.02;audcad#;0.87122;0.87160;0.00000;2023.09.20 16:08:54;0.87160;0.00;0.00;0.00;-0.53
173670190;2023.09.20 16:08:40;sell;0.02;eurcad#;143.778;143.818;143.604;2023.09.20 16:14:10;143.822;0.00;0.00;0.00;-0.61
173670460;2023.09.20 16:16:10;buy;0.02;usdchf#;0.89624;0.89625;0.89719;2023.09.20 16:19:36;0.89622;0.00;0.00;0.00;-0.04
173672053;2023.09.20 16:49:10;sell;0.02;nzdjpy#;88.221;88.251;88.131;2023.09.20 16:49:28;88.251;0.00;0.00;0.00;-0.38
173672071;2023.09.20 16:49:44;sell;0.02;nzdjpy#;88.231;88.256;88.129;2023.09.20 16:50:07;88.256;0.00;0.00;0.00;-0.31
173669300;2023.09.20 15:30:49;buy;0.02;audchf#;0.58156;0.58192;0.58213;2023.09.20 16:52:17;0.58213;0.00;0.00;0.00;1.19
173669538;2023.09.20 15:42:29;buy;0.05;eurgbp#;0.86475;0.86476;0.86551;2023.09.20 18:51:26;0.86476;0.00;0.00;0.00;0.06
173681988;2023.09.20 19:33:18;sell;0.02;eurusd#;107.356;107.352;107.136;2023.09.20 19:58:09;107.352;0.00;0.00;0.00;0.07
173682032;2023.09.20 19:34:40;sell;0.02;gbpusd#;124.160;124.144;123.846;2023.09.20 20:09:04;124.144;0.00;0.00;0.00;0.30
173682756;2023.09.20 19:54:09;sell;0.02;eurusd#;107.322;107.268;107.156;2023.09.20 20:41:44;107.268;0.00;0.00;0.00;1.01
173684688;2023.09.20 20:48:25;buy;0.02;nzdjpy#;88.221;88.244;88.285;2023.09.20 20:59:43;88.244;0.00;0.00;0.00;0.29
173684670;2023.09.20 20:47:16;buy;0.02;audjpy#;95.978;95.987;96.039;2023.09.20 20:59:51;95.983;0.00;0.00;0.00;0.07
173684953;2023.09.20 20:58:54;sell;0.02;usdchf#;0.89428;0.89485;0.89317;2023.09.20 21:00:02;0.89673;0.00;0.00;0.00;-5.10
173670719;2023.09.20 16:20:16;buy;0.02;usdchf#;0.89649;0.89678;0.89705;2023.09.20 21:01:08;0.89705;0.00;0.00;0.00;1.17
173667280;2023.09.20 13:37:48;sell;0.50;nzdjpy#;88.078;88.049;87.951;2023.09.20 21:01:22;88.050;0.00;0.00;0.00;8.85
173666021;2023.09.20 12:41:08;sell;0.50;audcad#;0.86917;0.86895;0.86832;2023.09.20 21:01:36;0.86900;0.00;0.00;0.00;5.91
173661749;2023.09.20 09:16:22;buy;0.50;usdcad#;134.556;134.556;134.610;2023.09.20 22:20:14;134.556;0.00;0.00;0.00;0.00
173640385;2023.09.19 10:28:00;sell;0.50;nzdusd#;0.59249;0.59244;0.59200;2023.09.20 23:14:01;0.59244;0.00;0.00;0.00;2.34
173704482;2023.09.21 09:47:12;sell;0.02;eurcad#;143.640;143.679;143.469;2023.09.21 09:48:00;143.684;0.00;0.00;0.00;-0.61
173704516;2023.09.21 09:49:30;sell;0.02;audcad#;0.86536;0.86566;0.86367;2023.09.21 09:49:59;0.86567;0.00;0.00;0.00;-0.43
173704328;2023.09.21 09:38:54;sell;0.02;eurgbp#;0.86388;0.86409;0.86304;2023.09.21 09:55:00;0.86409;0.00;0.00;0.00;-0.49
173704583;2023.09.21 09:52:40;sell;0.02;nzdcad#;0.79727;0.79776;0.79623;2023.09.21 10:05:18;0.79777;0.00;0.00;0.00;-0.70
173705744;2023.09.21 10:29:49;sell;0.02;eurcad#;143.641;143.623;143.492;2023.09.21 10:30:07;143.631;0.00;0.00;0.00;0.14
173704540;2023.09.21 09:50:29;sell;0.20;audcad#;0.86529;0.86519;0.86369;2023.09.21 10:33:26;0.86520;0.00;0.00;0.00;1.25
173705673;2023.09.21 10:24:59;sell;0.02;nzdusd#;0.59152;0.59132;0.59014;2023.09.21 10:33:30;0.59133;0.00;0.00;0.00;0.36
173705669;2023.09.21 10:24:37;sell;0.02;nzdjpy#;87.712;87.779;87.619;2023.09.21 10:36:45;87.779;0.00;0.00;0.00;-0.85
173706449;2023.09.21 10:39:06;sell;0.02;eurcad#;143.735;143.722;143.479;2023.09.21 10:42:42;143.722;0.00;0.00;0.00;0.18
173706937;2023.09.21 10:48:57;buy;0.02;gbpjpy#;182.539;182.547;182.754;2023.09.21 10:55:24;182.539;0.00;0.00;0.00;0.00
173708023;2023.09.21 11:31:38;buy;0.02;usdjpy#;148.209;148.214;148.355;2023.09.21 11:42:26;148.212;0.00;0.00;0.00;0.04
173708235;2023.09.21 11:43:03;buy;0.02;nzdjpy#;87.631;87.655;87.723;2023.09.21 12:29:11;87.655;0.00;0.00;0.00;0.30
173708684;2023.09.21 11:56:54;sell;0.02;usdchf#;0.90720;0.90675;0.89857;2023.09.21 12:31:34;0.90674;0.00;0.00;0.00;0.95
173710081;2023.09.21 12:50:15;buy;0.01;audchf#;0.57956;0.58062;0.58164;2023.09.21 13:01:54;0.58062;0.00;0.00;0.00;1.09
173710001;2023.09.21 12:47:14;buy;0.01;usdchf#;0.90518;0.90644;0.90806;2023.09.21 13:01:55;0.90641;0.00;0.00;0.00;1.27
173710091;2023.09.21 12:51:52;buy;0.01;audjpy#;94.933;94.834;95.190;2023.09.21 13:07:05;94.833;0.00;0.00;0.00;-0.63
173710831;2023.09.21 13:12:51;buy;0.01;audjpy#;94.853;94.794;95.077;2023.09.21 13:18:32;94.794;0.00;0.00;0.00;-0.37
173711213;2023.09.21 13:20:01;buy;0.01;usdjpy#;148.026;147.994;0.000;2023.09.21 13:20:46;147.994;0.00;0.00;0.00;-0.20
173712681;2023.09.21 14:01:59;buy;0.01;usdjpy#;147.739;147.837;148.162;2023.09.21 14:04:03;147.845;0.00;0.00;0.00;0.68
173713310;2023.09.21 14:16:04;buy;0.01;usdjpy#;147.909;147.930;0.000;2023.09.21 14:22:16;147.931;0.00;0.00;0.00;0.13
173713341;2023.09.21 14:17:49;buy;0.01;audjpy#;94.779;94.672;94.857;2023.09.21 14:55:25;94.672;0.00;0.00;0.00;-0.68
173714810;2023.09.21 15:00:11;buy;0.01;usdjpy#;147.980;147.992;0.000;2023.09.21 15:19:51;147.989;0.00;0.00;0.00;0.05
173717595;2023.09.21 15:32:40;buy;0.01;audcad#;0.86407;0.86447;0.86515;2023.09.21 15:51:28;0.86446;0.00;0.00;0.00;0.27
173719835;2023.09.21 16:06:54;buy;0.01;usdjpy#;147.865;147.866;148.150;2023.09.21 16:09:11;147.867;0.00;0.00;0.00;0.02
173719796;2023.09.21 16:05:11;sell;0.10;audusd#;0.64066;0.64056;0.63910;2023.09.21 16:11:32;0.64056;0.00;0.00;0.00;0.94
173719802;2023.09.21 16:05:42;sell;0.01;nzdusd#;0.59139;0.59136;0.58994;2023.09.21 16:11:32;0.59136;0.00;0.00;0.00;0.02
173719913;2023.09.21 16:10:01;buy;0.01;usdjpy#;147.903;147.924;148.044;2023.09.21 16:11:55;147.924;0.00;0.00;0.00;0.14
173719822;2023.09.21 16:06:22;buy;0.01;usdchf#;0.90449;0.90510;0.90602;2023.09.21 16:12:51;0.90510;0.00;0.00;0.00;0.64
173714580;2023.09.21 14:58:51;buy;0.01;audchf#;0.57944;0.57946;0.00000;2023.09.21 16:14:41;0.57946;0.00;0.00;0.00;0.03
173721378;2023.09.21 16:32:33;sell;0.01;nzdjpy#;87.566;87.540;87.287;2023.09.21 16:35:50;87.542;0.00;0.00;0.00;0.15
173721446;2023.09.21 16:33:51;sell;0.01;nzdusd#;0.59178;0.59226;0.58990;2023.09.21 16:36:14;0.59226;0.00;0.00;0.00;-0.45
173721687;2023.09.21 16:37:20;sell;0.01;nzdjpy#;87.517;87.508;87.427;2023.09.21 16:40:28;87.508;0.00;0.00;0.00;0.06
173722140;2023.09.21 16:45:22;sell;0.10;eurcad#;143.928;143.919;0.00000;2023.09.21 16:46:59;143.920;0.00;0.00;0.00;0.56
173722241;2023.09.21 16:47:15;sell;0.10;eurcad#;143.904;143.881;143.681;2023.09.21 16:50:44;143.881;0.00;0.00;0.00;1.60
173723996;2023.09.21 17:24:12;buy;0.05;usdjpy#;147.602;147.510;0.000;2023.09.21 17:29:49;147.504;0.00;0.00;0.00;-3.12
173724448;2023.09.21 17:34:13;sell;0.05;usdjpy#;147.371;147.490;147.339;2023.09.21 17:37:56;147.401;0.00;0.00;0.00;-0.96
173724719;2023.09.21 17:40:39;buy;0.05;usdjpy#;147.460;147.533;148.158;2023.09.21 17:49:28;147.532;0.00;0.00;0.00;2.29
173725153;2023.09.21 17:45:42;sell;0.10;eurusd#;106.631;106.612;106.398;2023.09.21 17:52:16;106.613;0.00;0.00;0.00;1.69
173735975;2023.09.22 08:25:48;buy;0.10;eurgbp#;0.86733;0.86703;0.86761;2023.09.22 08:59:55;0.86699;0.00;0.00;0.00;-3.92
173710194;2023.09.21 12:55:18;buy;0.01;usdjpy#;148.154;148.167;148.285;2023.09.22 09:15:18;148.167;0.00;0.00;0.00;0.08
173737462;2023.09.22 09:55:32;sell;0.10;usdjpy#;148.264;148.254;148.116;2023.09.22 09:55:54;148.253;0.00;0.00;0.00;0.70
173737357;2023.09.22 09:49:12;sell;0.10;eurusd#;106.559;106.608;0.00000;2023.09.22 10:07:32;106.606;0.00;0.00;0.00;-4.41
173738117;2023.09.22 10:11:43;sell;0.10;gbpusd#;122.832;122.759;122.735;2023.09.22 10:15:04;122.719;0.00;0.00;0.00;10.62
173741705;2023.09.22 11:24:10;sell;0.10;eurgbp#;0.86843;0.86893;0.86639;2023.09.22 11:30:00;0.86942;0.00;0.00;0.00;-11.39
173742188;2023.09.22 11:42:59;sell;0.10;audusd#;0.64381;0.64410;0.64243;2023.09.22 11:45:19;0.64410;0.00;0.00;0.00;-2.73
173741942;2023.09.22 11:30:58;sell;0.10;eurgbp#;0.86834;0.86943;0.86739;2023.09.22 11:46:16;0.86945;0.00;0.00;0.00;-12.77
173741751;2023.09.22 11:27:50;sell;0.10;usdjpy#;148.308;148.299;148.146;2023.09.22 11:52:06;148.299;0.00;0.00;0.00;0.57
173742529;2023.09.22 11:51:40;buy;0.10;gbpjpy#;181.582;181.697;181.868;2023.09.22 11:57:53;181.697;0.00;0.00;0.00;7.28
173744205;2023.09.22 13:02:50;sell;0.10;gbpjpy#;181.549;181.496;0.000;2023.09.22 13:08:29;181.494;0.00;0.00;0.00;3.49
173743501;2023.09.22 12:30:43;buy;0.10;gbpusd#;122.438;122.450;0.00000;2023.09.22 13:17:55;122.446;0.00;0.00;0.00;0.75
173744519;2023.09.22 13:20:32;sell;0.10;audcad#;0.86696;0.86739;0.86602;2023.09.22 13:26:22;0.86742;0.00;0.00;0.00;-3.21
173743325;2023.09.22 12:25:08;sell;0.10;nzdcad#;0.80149;0.80249;0.80084;2023.09.22 13:29:58;0.80250;0.00;0.00;0.00;-7.05
173745470;2023.09.22 14:10:41;sell;0.10;gbpusd#;122.531;122.526;122.326;2023.09.22 14:20:00;122.503;0.00;0.00;0.00;2.63
173745484;2023.09.22 14:11:31;sell;0.10;gbpjpy#;181.666;181.649;181.316;2023.09.22 14:20:01;181.632;0.00;0.00;0.00;2.15
173745618;2023.09.22 14:20:33;sell;0.10;gbpjpy#;181.592;181.703;181.349;2023.09.22 14:35:46;181.714;0.00;0.00;0.00;-7.74
173745976;2023.09.22 14:41:37;sell;0.10;gbpjpy#;181.729;181.724;0.000;2023.09.22 14:49:23;181.724;0.00;0.00;0.00;0.32
173744892;2023.09.22 13:42:37;sell;0.10;usdchf#;0.90664;0.90648;0.90591;2023.09.22 14:52:27;0.90639;0.00;0.00;0.00;2.60
173745967;2023.09.22 14:40:45;sell;0.10;gbpusd#;122.580;122.580;122.476;2023.09.22 15:00:06;122.581;0.00;0.00;0.00;-0.10
173746822;2023.09.22 15:11:29;sell;0.10;gbpjpy#;181.833;181.807;181.561;2023.09.22 15:20:21;181.807;0.00;0.00;0.00;1.65
173745033;2023.09.22 13:47:11;buy;0.10;eurgbp#;0.86851;0.00000;0.86879;2023.09.22 15:20:38;0.86852;0.00;0.00;0.00;0.12
173747336;2023.09.22 15:28:50;buy;0.10;usdjpy#;148.226;148.188;148.283;2023.09.22 15:30:20;148.181;0.00;0.00;0.00;-2.85
173747531;2023.09.22 15:34:01;sell;0.10;eurusd#;106.548;106.520;106.394;2023.09.22 15:38:44;106.520;0.00;0.00;0.00;2.63
173747475;2023.09.22 15:31:02;buy;0.10;usdchf#;0.90488;0.90545;0.90634;2023.09.22 15:45:56;0.90544;0.00;0.00;0.00;5.80
173748503;2023.09.22 16:13:09;sell;0.10;gbpusd#;122.614;122.612;122.478;2023.09.22 16:14:51;122.612;0.00;0.00;0.00;0.19
173748508;2023.09.22 16:13:37;sell;0.10;gbpjpy#;181.768;181.746;181.559;2023.09.22 16:18:06;181.749;0.00;0.00;0.00;1.20
173747669;2023.09.22 15:40:11;buy;0.10;usdchf#;0.90577;0.90605;0.90630;2023.09.22 16:35:11;0.90604;0.00;0.00;0.00;2.79
173748349;2023.09.22 16:03:57;sell;0.10;nzdcad#;0.80400;0.80400;0.80220;2023.09.22 16:35:56;0.80401;0.00;0.00;0.00;-0.07
173747837;2023.09.22 15:46:47;sell;0.10;usdcad#;134.454;134.452;134.268;2023.09.22 16:39:10;134.453;0.00;0.00;0.00;0.07
173750569;2023.09.22 16:59:35;buy;0.10;audjpy#;95.689;0.000;0.000;2023.09.22 17:15:25;95.707;0.00;0.00;0.00;1.14
173753224;2023.09.22 18:08:51;buy;0.10;nzdjpy#;88.499;88.442;88.638;2023.09.22 18:11:50;88.441;0.00;0.00;0.00;-3.68
173753284;2023.09.22 18:12:02;buy;0.10;nzdjpy#;88.468;88.474;88.723;2023.09.22 18:23:13;88.474;0.00;0.00;0.00;0.38
173753229;2023.09.22 18:09:20;sell;0.10;eurcad#;143.492;143.482;143.122;2023.09.22 18:28:50;143.485;0.00;0.00;0.00;0.49
173753396;2023.09.22 18:21:40;sell;0.10;usdcad#;134.663;134.643;134.349;2023.09.22 18:30:04;134.647;0.00;0.00;0.00;1.11
173753680;2023.09.22 18:46:56;sell;0.10;gbpjpy#;181.771;181.720;181.570;2023.09.22 18:57:23;181.723;0.00;0.00;0.00;3.04
173753587;2023.09.22 18:39:34;sell;0.10;eurcad#;143.545;143.536;143.330;2023.09.22 19:57:14;143.536;0.00;0.00;0.00;0.63
173754969;2023.09.22 20:41:57;buy;0.10;audusd#;0.64403;0.00000;0.00000;2023.09.22 21:59:22;0.64412;0.00;0.00;0.00;0.85
173754744;2023.09.22 20:26:31;sell;0.10;usdcad#;134.784;0.00000;0.00000;2023.09.22 22:00:19;134.773;0.00;0.00;0.00;0.77
173754882;2023.09.22 20:35:33;buy;0.10;nzdjpy#;88.509;0.000;0.000;2023.09.22 22:08:36;88.540;0.00;0.00;0.00;1.96
173756381;2023.09.22 23:06:34;buy;0.10;nzdjpy#;88.447;0.000;88.486;2023.09.22 23:19:39;88.448;0.00;0.00;0.00;0.06
173762425;2023.09.25 09:54:34;sell;0.10;eurusd#;106.504;106.529;106.427;2023.09.25 09:56:14;106.529;0.00;0.00;0.00;-2.35
173762414;2023.09.25 09:53:54;sell;0.10;audusd#;0.64234;0.64269;0.64150;2023.09.25 10:12:13;0.64269;0.00;0.00;0.00;-3.28
173763310;2023.09.25 10:17:28;sell;0.10;nzdusd#;0.59532;0.59516;0.59429;2023.09.25 10:40:14;0.59516;0.00;0.00;0.00;1.50
173762918;2023.09.25 10:07:44;sell;0.10;audjpy#;95.317;95.309;95.260;2023.09.25 10:47:41;95.315;0.00;0.00;0.00;0.13
173764427;2023.09.25 10:50:41;buy;0.10;eurusd#;106.360;106.401;106.468;2023.09.25 11:00:45;106.400;0.00;0.00;0.00;3.76
173763737;2023.09.25 10:36:04;sell;0.10;audchf#;0.58421;0.58467;0.58281;2023.09.25 11:02:44;0.58474;0.00;0.00;0.00;-5.47
173764437;2023.09.25 10:51:19;buy;0.10;eurgbp#;0.86895;0.86938;0.86984;2023.09.25 11:19:36;0.86937;0.00;0.00;0.00;4.83
173763728;2023.09.25 10:35:29;buy;0.10;usdcad#;134.762;0.00000;134.810;2023.09.25 11:36:30;134.815;0.00;0.00;0.00;3.70
173765953;2023.09.25 11:34:58;buy;0.10;eurcad#;143.331;143.337;143.551;2023.09.25 11:40:34;143.337;0.00;0.00;0.00;0.42
173766254;2023.09.25 11:48:16;buy;0.10;audusd#;0.64164;0.64207;0.64233;2023.09.25 12:54:40;0.64233;0.00;0.00;0.00;6.49
173766151;2023.09.25 11:44:03;buy;0.10;gbpusd#;122.238;122.247;122.410;2023.09.25 12:59:03;122.243;0.00;0.00;0.00;0.47
